,idx,fk,ratio
954,190,51,0.4999999999999999
955,191,191,0.9999999999999998
956,191,1207,0.816496580927726
957,191,0,0.0
958,191,1,0.0
959,191,2,0.0
960,192,192,0.9999999999999998
961,192,673,0.3162277660168379
962,192,0,0.0
963,192,1,0.0
964,192,2,0.0
965,193,193,1.0000000000000002
966,193,1253,1.0000000000000002
967,193,790,0.6666666666666669
968,193,731,0.5773502691896258
969,193,1642,0.5773502691896258
970,194,194,0.9999999999999998
971,194,2,0.4999999999999999
972,194,9,0.4999999999999999
973,194,16,0.4999999999999999
974,194,51,0.4999999999999999
975,195,195,0.9999999999999998
976,195,0,0.0
977,195,1,0.0
978,195,2,0.0
979,195,3,0.0
980,196,196,1.0000000000000002
981,196,1233,0.6666666666666669
982,196,1793,0.5773502691896258
983,196,1444,0.5163977794943223
984,196,517,0.408248290463863
985,197,197,1.0000000000000002
986,197,334,0.6666666666666669
987,197,33,0.408248290463863
988,197,34,0.408248290463863
989,197,41,0.408248290463863
990,198,198,0.9999999999999998
991,198,0,0.0
992,198,1,0.0
993,198,2,0.0
994,198,3,0.0
995,199,199,1.0000000000000002
996,199,182,0.816496580927726
