,idx,fk,ratio
7574,1514,2,0.25
7575,1515,307,1.0
7576,1515,1515,1.0
7577,1515,2,0.25
7578,1515,9,0.25
7579,1515,16,0.25
7580,1516,1516,1.0
7581,1516,397,0.4
7582,1516,506,0.4
7583,1516,995,0.4
7584,1516,1278,0.4
7585,1517,1517,1.0
7586,1517,2,0.3333333333333333
7587,1517,9,0.3333333333333333
7588,1517,16,0.3333333333333333
7589,1517,51,0.3333333333333333
7590,1518,1518,1.0
7591,1518,269,0.75
7592,1518,275,0.3333333333333333
7593,1518,33,0.2
7594,1518,34,0.2
7595,1519,1519,1.0
7596,1519,729,0.5
7597,1519,847,0.5
7598,1519,1241,0.5
7599,1519,1729,0.5
7600,1520,352,1.0
7601,1520,1520,1.0
7602,1520,142,0.5
7603,1520,225,0.5
7604,1520,303,0.5
7605,1521,1521,1.0
7606,1521,104,0.5
7607,1521,215,0.5
7608,1521,341,0.5
7609,1521,421,0.5
7610,1522,1522,1.0
7611,1522,33,0.3333333333333333
7612,1522,34,0.3333333333333333
7613,1522,41,0.3333333333333333
7614,1522,50,0.3333333333333333
7615,1523,1523,1.0
7616,1523,1578,0.3333333333333333
7617,1523,1820,0.3333333333333333
7618,1523,557,0.25
7619,1523,0,0.0
7620,1524,340,1.0
7621,1524,1524,1.0
7622,1524,33,0.25
7623,1524,34,0.25
7624,1524,41,0.25
7625,1525,1525,1.0
7626,1525,345,0.25
7627,1525,419,0.25
7628,1525,1356,0.25
7629,1525,1791,0.25
7630,1526,1526,1.0
7631,1526,1147,0.5
7632,1526,1737,0.5
7633,1526,1756,0.5
7634,1526,118,0.25
7635,1527,267,1.0
7636,1527,1527,1.0
7637,1527,2,0.3333333333333333
7638,1527,9,0.3333333333333333
7639,1527,16,0.3333333333333333
7640,1528,1528,1.0
7641,1528,730,0.6
7642,1528,172,0.5
7643,1528,1448,0.5
7644,1528,293,0.4
7645,1529,1529,1.0
7646,1529,2,0.2
7647,1529,9,0.2
7648,1529,16,0.2
7649,1529,51,0.2
7650,1530,1530,1.0
7651,1530,1812,1.0
7652,1530,2,0.3333333333333333
7653,1530,9,0.3333333333333333
7654,1530,16,0.3333333333333333
7655,1531,1531,1.0
7656,1531,1459,0.42857142857142855
7657,1531,1514,0.3333333333333333
7658,1531,331,0.25
7659,1531,1464,0.25
7660,1532,1532,1.0
7661,1532,298,0.5
7662,1532,1534,0.14285714285714285
7663,1532,0,0.0
7664,1532,1,0.0
7665,1533,1533,1.0
7666,1533,284,0.7
7667,1533,313,0.3333333333333333
7668,1533,879,0.25
7669,1533,1364,0.25
7670,1534,1534,1.0
7671,1534,1532,0.14285714285714285
7672,1534,3,0.125
7673,1534,696,0.125
7674,1534,0,0.0
7675,1535,1535,1.0
7676,1535,2,0.25
7677,1535,9,0.25
7678,1535,16,0.25
7679,1535,51,0.25
7680,1536,1536,1.0
7681,1536,2,0.3333333333333333
7682,1536,9,0.3333333333333333
7683,1536,16,0.3333333333333333
7684,1536,51,0.3333333333333333
7685,1537,1537,1.0
7686,1537,100,0.3333333333333333
7687,1537,145,0.3333333333333333
7688,1537,186,0.3333333333333333
7689,1537,203,0.3333333333333333
7690,1538,1538,1.0
7691,1538,0,0.0
7692,1538,1,0.0
7693,1538,2,0.0
7694,1538,3,0.0
7695,1539,1539,1.0
7696,1539,33,0.3333333333333333
7697,1539,34,0.3333333333333333
7698,1539,41,0.3333333333333333
7699,1539,50,0.3333333333333333
7700,1540,356,1.0
7701,1540,1540,1.0
7702,1540,2,0.3333333333333333
7703,1540,9,0.3333333333333333
7704,1540,16,0.3333333333333333
7705,1541,1541,1.0
7706,1541,2,0.25
7707,1541,9,0.25
7708,1541,16,0.25
7709,1541,51,0.25
7710,1542,1542,1.0
7711,1542,45,0.2
7712,1542,224,0.2
7713,1542,503,0.2
7714,1542,711,0.2
7715,1543,1543,1.0
7716,1543,2,0.3333333333333333
7717,1543,9,0.3333333333333333
7718,1543,16,0.3333333333333333
7719,1543,51,0.3333333333333333
7720,1544,1544,1.0
7721,1544,33,0.3333333333333333
7722,1544,34,0.3333333333333333
7723,1544,41,0.3333333333333333
7724,1544,50,0.3333333333333333
7725,1545,1545,1.0
7726,1545,1097,0.25
7727,1545,163,0.2
7728,1545,729,0.2
7729,1545,847,0.2
7730,1546,268,1.0
7731,1546,1546,1.0
7732,1546,1455,0.6666666666666666
7733,1546,713,0.5
7734,1546,738,0.5
7735,1547,263,1.0
7736,1547,1547,1.0
7737,1547,2,0.3333333333333333
7738,1547,9,0.3333333333333333
7739,1547,16,0.3333333333333333
7740,1548,1548,1.0
7741,1548,97,0.3333333333333333
7742,1548,664,0.3333333333333333
7743,1548,1016,0.3333333333333333
7744,1548,1576,0.3333333333333333
7745,1549,280,1.0
7746,1549,1549,1.0
7747,1549,2,0.3333333333333333
7748,1549,9,0.3333333333333333
7749,1549,16,0.3333333333333333
7750,1550,1550,1.0
7751,1550,332,0.3333333333333333
7752,1550,1346,0.2727272727272727
7753,1550,97,0.25
7754,1550,442,0.25
7755,1551,1551,1.0
7756,1551,1873,1.0
7757,1551,475,0.4
7758,1551,483,0.4
7759,1551,1329,0.4
7760,1552,1552,1.0
7761,1552,1221,0.6666666666666666
7762,1552,1628,0.5
7763,1552,33,0.25
7764,1552,34,0.25
7765,1553,1553,1.0
7766,1553,22,0.2857142857142857
7767,1553,2,0.2
7768,1553,9,0.2
7769,1553,16,0.2
7770,1554,1554,1.0
7771,1554,142,0.4
7772,1554,225,0.4
7773,1554,303,0.4
7774,1554,304,0.4
7775,1555,1555,1.0
7776,1555,33,0.16666666666666666
7777,1555,34,0.16666666666666666
7778,1555,41,0.16666666666666666
7779,1555,50,0.16666666666666666
7780,1556,1556,1.0
7781,1556,997,0.4
7782,1556,1319,0.4
7783,1556,1498,0.4
7784,1556,459,0.3333333333333333
7785,1557,1557,1.0
7786,1557,1872,0.3333333333333333
7787,1557,224,0.2
7788,1557,503,0.2
7789,1557,711,0.2
7790,1558,1558,1.0
7791,1558,84,0.3333333333333333
7792,1558,402,0.3333333333333333
7793,1558,501,0.3333333333333333
7794,1558,848,0.3333333333333333
7795,1559,1559,1.0
7796,1559,1533,0.21052631578947367
7797,1559,879,0.2
7798,1559,1364,0.2
7799,1559,1506,0.2
7800,1560,1560,1.0
7801,1560,397,0.5
7802,1560,506,0.5
7803,1560,995,0.5
7804,1560,1278,0.5
7805,1561,1561,1.0
7806,1561,1632,0.25
7807,1561,1932,0.2222222222222222
7808,1561,969,0.2
7809,1561,1448,0.2
7810,1562,1562,1.0
7811,1562,123,0.3333333333333333
7812,1562,136,0.3333333333333333
7813,1562,338,0.3333333333333333
7814,1562,970,0.2
7815,1563,1563,1.0
7816,1563,14,0.3333333333333333
7817,1563,17,0.3333333333333333
7818,1563,81,0.3333333333333333
7819,1563,139,0.3333333333333333
7820,1564,1564,1.0
7821,1564,418,0.14285714285714285
7822,1564,0,0.0
7823,1564,1,0.0
7824,1564,2,0.0
7825,1565,1565,1.0
7826,1565,0,0.0
7827,1565,1,0.0
7828,1565,2,0.0
7829,1565,3,0.0
7830,1566,1566,1.0
7831,1566,1874,0.3333333333333333
7832,1566,2,0.25
7833,1566,9,0.25
7834,1566,16,0.25
7835,1567,1567,1.0
7836,1567,118,0.2
7837,1567,175,0.2
7838,1567,177,0.2
7839,1567,211,0.2
7840,1568,1568,1.0
7841,1568,2,0.3333333333333333
7842,1568,9,0.3333333333333333
7843,1568,16,0.3333333333333333
7844,1568,51,0.3333333333333333
7845,1569,1569,1.0
7846,1569,896,0.25
7847,1569,449,0.2
7848,1569,809,0.2
7849,1569,1138,0.14285714285714285
7850,1570,1570,1.0
7851,1570,162,0.25
7852,1570,594,0.25
7853,1570,598,0.25
7854,1570,897,0.25
7855,1571,1571,1.0
7856,1571,1349,0.14285714285714285
7857,1571,1555,0.14285714285714285
7858,1571,0,0.0
7859,1571,1,0.0
7860,1572,1572,1.0
7861,1572,0,0.0
7862,1572,1,0.0
7863,1572,2,0.0
7864,1572,3,0.0
7865,1573,1573,1.0
7866,1573,517,0.25
7867,1573,745,0.25
7868,1573,1125,0.25
7869,1573,1130,0.25
7870,1574,1574,1.0
7871,1574,118,0.25
7872,1574,175,0.25
7873,1574,177,0.25
7874,1574,211,0.25
7875,1575,1575,1.0
7876,1575,33,0.3333333333333333
7877,1575,34,0.3333333333333333
7878,1575,41,0.3333333333333333
7879,1575,50,0.3333333333333333
7880,1576,1576,1.0
7881,1576,491,0.4
7882,1576,883,0.4
7883,1576,1826,0.4
7884,1576,97,0.3333333333333333
7885,1577,1577,1.0
7886,1577,1863,1.0
7887,1577,1588,0.4
7888,1577,1852,0.4
7889,1577,234,0.3333333333333333
7890,1578,1578,1.0
7891,1578,1523,0.3333333333333333
7892,1578,1820,0.3333333333333333
7893,1578,557,0.25
7894,1578,0,0.0
7895,1579,1579,1.0
7896,1579,0,0.0
7897,1579,1,0.0
7898,1579,2,0.0
7899,1579,3,0.0
7900,1580,1580,1.0
7901,1580,33,0.25
7902,1580,34,0.25
7903,1580,41,0.25
7904,1580,50,0.25
7905,1581,1581,1.0
7906,1581,527,0.3333333333333333
7907,1581,1103,0.3333333333333333
7908,1581,128,0.2857142857142857
7909,1581,1044,0.2857142857142857
7910,1582,1582,1.0
7911,1582,364,0.25
7912,1582,491,0.25
7913,1582,883,0.25
7914,1582,1573,0.25
7915,1583,1583,1.0
7916,1583,14,0.3333333333333333
7917,1583,17,0.3333333333333333
7918,1583,81,0.3333333333333333
7919,1583,139,0.3333333333333333
7920,1584,1584,1.0
7921,1584,1280,0.25
7922,1584,2,0.16666666666666666
7923,1584,9,0.16666666666666666
7924,1584,16,0.16666666666666666
7925,1585,39,1.0
7926,1585,1585,1.0
7927,1585,5,0.2
7928,1585,1828,0.2
7929,1585,69,0.16666666666666666
7930,1586,1586,1.0
7931,1586,1175,0.4
7932,1586,1176,0.4
7933,1586,1269,0.4
7934,1586,1741,0.4
7935,1587,1587,1.0
7936,1587,701,0.25
7937,1587,685,0.2
7938,1587,60,0.16666666666666666
7939,1587,233,0.16666666666666666
7940,1588,1588,1.0
7941,1588,1852,1.0
7942,1588,234,0.4
7943,1588,1577,0.4
7944,1588,1863,0.4
7945,1589,1589,1.0
7946,1589,142,0.5
7947,1589,225,0.5
7948,1589,303,0.5
7949,1589,304,0.5
7950,1590,1590,1.0
7951,1590,282,0.6666666666666666
7952,1590,33,0.25
7953,1590,34,0.25
7954,1590,41,0.25
7955,1591,1591,1.0
7956,1591,2,0.3333333333333333
7957,1591,9,0.3333333333333333
7958,1591,16,0.3333333333333333
7959,1591,51,0.3333333333333333
7960,1592,1592,1.0
7961,1592,219,0.25
7962,1592,339,0.25
7963,1592,1754,0.25
7964,1592,1002,0.2
7965,1593,1593,1.0
7966,1593,1876,0.2857142857142857
7967,1593,2,0.16666666666666666
7968,1593,9,0.16666666666666666
7969,1593,16,0.16666666666666666
7970,1594,1594,1.0
7971,1594,517,0.3333333333333333
7972,1594,745,0.3333333333333333
7973,1594,1125,0.3333333333333333
7974,1594,1130,0.3333333333333333
7975,1595,1595,1.0
7976,1595,1833,0.2
7977,1595,0,0.0
7978,1595,1,0.0
7979,1595,2,0.0
7980,1596,1596,1.0
7981,1596,0,0.0
7982,1596,1,0.0
7983,1596,2,0.0
7984,1596,3,0.0
7985,1597,1597,1.0
7986,1597,898,0.3333333333333333
7987,1597,465,0.2857142857142857
7988,1597,616,0.2857142857142857
7989,1597,1386,0.2857142857142857
7990,1598,1598,1.0
7991,1598,837,0.4
7992,1598,2,0.25
7993,1598,9,0.25
7994,1598,16,0.25
7995,1599,1599,1.0
7996,1599,2,0.3333333333333333
7997,1599,9,0.3333333333333333
7998,1599,16,0.3333333333333333
7999,1599,51,0.3333333333333333
8000,1600,1600,1.0
8001,1600,99,0.4
8002,1600,122,0.4
8003,1600,283,0.4
8004,1600,60,0.3333333333333333
8005,1601,1601,1.0
8006,1601,1160,0.45454545454545453
8007,1601,825,0.375
8008,1601,1154,0.375
8009,1601,1309,0.375
8010,1602,1602,1.0
8011,1602,1933,0.3333333333333333
8012,1602,751,0.2857142857142857
8013,1602,2,0.16666666666666666
8014,1602,9,0.16666666666666666
8015,1603,1603,1.0
8016,1603,309,0.25
8017,1603,459,0.25
8018,1603,530,0.25
8019,1603,494,0.2222222222222222
8020,1604,1604,1.0
8021,1604,1910,1.0
8022,1604,2,0.25
8023,1604,9,0.25
8024,1604,16,0.25
8025,1605,1605,1.0
8026,1605,736,0.4
8027,1605,1614,0.3333333333333333
8028,1605,418,0.25
8029,1605,8,0.2
8030,1606,1606,1.0
8031,1606,902,0.3333333333333333
8032,1606,2,0.25
8033,1606,9,0.25
8034,1606,16,0.25
8035,1607,1607,1.0
8036,1607,365,0.6
8037,1607,28,0.5
8038,1607,1939,0.4
8039,1607,84,0.3333333333333333
8040,1608,1608,1.0
8041,1608,0,0.0
8042,1608,1,0.0
8043,1608,2,0.0
8044,1608,3,0.0
8045,1609,1609,1.0
8046,1609,362,0.75
8047,1609,2,0.2
8048,1609,9,0.2
8049,1609,16,0.2
8050,1610,367,1.0
8051,1610,1610,1.0
8052,1610,397,0.2
8053,1610,422,0.2
8054,1610,506,0.2
8055,1611,1611,1.0
8056,1611,14,0.25
8057,1611,17,0.25
8058,1611,81,0.25
8059,1611,139,0.25
8060,1612,1612,1.0
8061,1612,411,0.3333333333333333
8062,1612,118,0.2
8063,1612,175,0.2
8064,1612,177,0.2
8065,1613,1613,1.0
8066,1613,2,0.3333333333333333
8067,1613,9,0.3333333333333333
8068,1613,16,0.3333333333333333
8069,1613,51,0.3333333333333333
8070,1614,1614,1.0
8071,1614,1605,0.3333333333333333
8072,1614,33,0.2
8073,1614,34,0.2
8074,1614,41,0.2
8075,1615,359,1.0
8076,1615,1615,1.0
8077,1615,2,0.3333333333333333
8078,1615,9,0.3333333333333333
8079,1615,16,0.3333333333333333
8080,1616,1616,1.0
8081,1616,975,0.2857142857142857
8082,1616,1931,0.2857142857142857
8083,1616,14,0.16666666666666666
8084,1616,17,0.16666666666666666
8085,1617,1617,1.0
8086,1617,1622,0.3
8087,1617,142,0.25
8088,1617,225,0.25
8089,1617,303,0.25
8090,1618,1618,1.0
8091,1618,1622,0.2857142857142857
8092,1618,14,0.25
8093,1618,17,0.25
8094,1618,81,0.25
8095,1619,1619,1.0
8096,1619,1913,1.0
8097,1619,2,0.3333333333333333
8098,1619,9,0.3333333333333333
8099,1619,16,0.3333333333333333
8100,1620,1620,1.0
8101,1620,84,0.5
8102,1620,402,0.5
8103,1620,501,0.5
8104,1620,848,0.5
8105,1621,1621,1.0
8106,1621,2,0.3333333333333333
8107,1621,9,0.3333333333333333
8108,1621,16,0.3333333333333333
8109,1621,51,0.3333333333333333
8110,1622,1622,1.0
8111,1622,1617,0.3
8112,1622,1588,0.2857142857142857
8113,1622,1618,0.2857142857142857
8114,1622,1852,0.2857142857142857
8115,1623,1623,1.0
8116,1623,1824,0.4
8117,1623,360,0.3333333333333333
8118,1623,33,0.25
8119,1623,34,0.25
8120,1624,1624,1.0
8121,1624,422,0.4
8122,1624,415,0.3333333333333333
8123,1624,1090,0.3333333333333333
8124,1624,2,0.2
8125,1625,1625,1.0
8126,1625,397,0.5
8127,1625,506,0.5
8128,1625,995,0.5
8129,1625,1278,0.5
8130,1626,1626,1.0
8131,1626,2,0.3333333333333333
8132,1626,9,0.3333333333333333
8133,1626,16,0.3333333333333333
8134,1626,51,0.3333333333333333
8135,1627,1627,1.0
8136,1627,18,0.4
8137,1627,220,0.4
8138,1627,1252,0.4
8139,1627,1707,0.4
8140,1628,1628,1.0
8141,1628,1221,0.6666666666666666
8142,1628,1552,0.5
8143,1628,33,0.25
8144,1628,34,0.25
8145,1629,1629,1.0
8146,1629,33,0.3333333333333333
8147,1629,34,0.3333333333333333
8148,1629,41,0.3333333333333333
8149,1629,50,0.3333333333333333
8150,1630,1630,1.0
8151,1630,818,0.4444444444444444
8152,1630,97,0.2222222222222222
8153,1630,664,0.2222222222222222
8154,1630,1016,0.2222222222222222
8155,1631,1631,1.0
8156,1631,2,0.3333333333333333
8157,1631,9,0.3333333333333333
8158,1631,16,0.3333333333333333
8159,1631,51,0.3333333333333333
8160,1632,1632,1.0
8161,1632,1448,0.3333333333333333
8162,1632,1686,0.3333333333333333
8163,1632,674,0.2857142857142857
8164,1632,1507,0.2857142857142857
8165,1633,1633,1.0
8166,1633,84,0.5
8167,1633,402,0.5
8168,1633,501,0.5
8169,1633,848,0.5
8170,1634,1634,1.0
8171,1634,1209,0.3333333333333333
8172,1634,97,0.2857142857142857
8173,1634,664,0.2857142857142857
8174,1634,1016,0.2857142857142857
8175,1635,1635,1.0
8176,1635,1653,0.4
8177,1635,33,0.25
8178,1635,34,0.25
8179,1635,41,0.25
8180,1636,1636,1.0
8181,1636,0,0.0
8182,1636,1,0.0
8183,1636,2,0.0
8184,1636,3,0.0
8185,1637,1637,1.0
8186,1637,0,0.0
8187,1637,1,0.0
8188,1637,2,0.0
8189,1637,3,0.0
8190,1638,1638,1.0
8191,1638,1499,0.1
8192,1638,0,0.0
8193,1638,1,0.0
8194,1638,2,0.0
8195,1639,1639,1.0
8196,1639,313,0.125
8197,1639,284,0.1111111111111111
8198,1639,1533,0.08333333333333333
8199,1639,842,0.058823529411764705
8200,1640,1640,1.0
8201,1640,33,0.25
8202,1640,34,0.25
8203,1640,41,0.25
8204,1640,50,0.25
8205,1641,1641,1.0
8206,1641,858,0.5
8207,1641,33,0.3333333333333333
8208,1641,34,0.3333333333333333
8209,1641,41,0.3333333333333333
8210,1642,1642,1.0
8211,1642,193,0.4
8212,1642,790,0.4
8213,1642,1253,0.4
8214,1642,731,0.3333333333333333
8215,1643,1643,1.0
8216,1643,128,0.2857142857142857
8217,1643,1338,0.25
8218,1643,1507,0.25
8219,1643,517,0.2
8220,1644,1644,1.0
8221,1644,83,0.4
8222,1644,519,0.4
8223,1644,898,0.3333333333333333
8224,1644,465,0.2857142857142857
8225,1645,1645,1.0
8226,1645,668,0.2
8227,1645,0,0.0
8228,1645,1,0.0
8229,1645,2,0.0
8230,1646,1646,1.0
8231,1646,0,0.0
8232,1646,1,0.0
8233,1646,2,0.0
8234,1646,3,0.0
8235,1647,1647,1.0
8236,1647,782,0.4
8237,1647,827,0.4
8238,1647,1357,0.4
8239,1647,1878,0.4
8240,1648,1648,1.0
8241,1648,0,0.0
8242,1648,1,0.0
8243,1648,2,0.0
8244,1648,3,0.0
8245,1649,1649,1.0
8246,1649,33,0.25
8247,1649,34,0.25
8248,1649,41,0.25
8249,1649,50,0.25
8250,1650,1650,1.0
8251,1650,80,0.5
8252,1650,117,0.5
8253,1650,524,0.5
8254,1650,1884,0.4
8255,1651,1651,1.0
8256,1651,686,0.2857142857142857
8257,1651,1622,0.25
8258,1651,1617,0.2222222222222222
8259,1651,33,0.2
8260,1652,1652,1.0
8261,1652,2,0.3333333333333333
8262,1652,9,0.3333333333333333
8263,1652,16,0.3333333333333333
8264,1652,51,0.3333333333333333
8265,1653,1653,1.0
8266,1653,99,0.4
8267,1653,122,0.4
8268,1653,283,0.4
8269,1653,1635,0.4
8270,1654,1654,1.0
8271,1654,1582,0.25
8272,1654,364,0.2
8273,1654,491,0.2
8274,1654,883,0.2
8275,1655,1655,1.0
8276,1655,0,0.0
8277,1655,1,0.0
8278,1655,2,0.0
8279,1655,3,0.0
8280,1656,1656,1.0
8281,1656,33,0.25
8282,1656,34,0.25
8283,1656,41,0.25
8284,1656,50,0.25
8285,1657,1657,1.0
8286,1657,2,0.25
8287,1657,9,0.25
8288,1657,16,0.25
8289,1657,51,0.25
8290,1658,366,1.0
8291,1658,1658,1.0
8292,1658,1413,0.2
8293,1658,1724,0.2
8294,1658,0,0.0
8295,1659,1659,1.0
8296,1659,1497,0.6666666666666666
8297,1659,264,0.5
8298,1659,869,0.5
8299,1659,984,0.5
8300,1660,1660,1.0
8301,1660,2,0.25
8302,1660,9,0.25
8303,1660,16,0.25
8304,1660,51,0.25
8305,1661,1661,1.0
8306,1661,80,0.16666666666666666
8307,1661,117,0.16666666666666666
8308,1661,193,0.16666666666666666
8309,1661,251,0.16666666666666666
8310,1662,1662,1.0
8311,1662,0,0.0
8312,1662,1,0.0
8313,1662,2,0.0
8314,1662,3,0.0
8315,1663,1663,1.0
8316,1663,424,0.2857142857142857
8317,1663,909,0.2857142857142857
8318,1663,1765,0.2857142857142857
8319,1663,33,0.2
8320,1664,1664,1.0
8321,1664,2,0.25
8322,1664,9,0.25
8323,1664,16,0.25
8324,1664,51,0.25
8325,1665,1665,1.0
8326,1665,1551,0.4
8327,1665,1873,0.4
8328,1665,234,0.3333333333333333
8329,1665,475,0.3333333333333333
8330,1666,1666,1.0
8331,1666,1361,0.2
8332,1666,85,0.16666666666666666
8333,1666,99,0.16666666666666666
8334,1666,122,0.16666666666666666
8335,1667,1667,1.0
8336,1667,80,0.16666666666666666
8337,1667,117,0.16666666666666666
8338,1667,193,0.16666666666666666
8339,1667,251,0.16666666666666666
8340,1668,1668,1.0
8341,1668,819,0.5
8342,1668,33,0.25
8343,1668,34,0.25
8344,1668,41,0.25
8345,1669,1669,1.0
8346,1669,517,0.3333333333333333
8347,1669,745,0.3333333333333333
8348,1669,1125,0.3333333333333333
8349,1669,1130,0.3333333333333333
8350,1670,1670,1.0
8351,1670,14,0.25
8352,1670,17,0.25
8353,1670,81,0.25
8354,1670,139,0.25
8355,1671,1671,1.0
8356,1671,0,0.0
8357,1671,1,0.0
8358,1671,2,0.0
8359,1671,3,0.0
8360,1672,1672,1.0
8361,1672,33,0.3333333333333333
8362,1672,34,0.3333333333333333
8363,1672,41,0.3333333333333333
8364,1672,50,0.3333333333333333
8365,1673,1673,1.0
8366,1673,33,0.25
8367,1673,34,0.25
8368,1673,41,0.25
8369,1673,50,0.25
8370,1674,1674,1.0
8371,1674,707,0.42857142857142855
8372,1674,1391,0.125
8373,1674,0,0.0
8374,1674,1,0.0
8375,1675,1675,1.0
8376,1675,879,0.3333333333333333
8377,1675,1364,0.3333333333333333
8378,1675,13,0.3
8379,1675,245,0.3
8380,1676,1676,1.0
8381,1676,219,0.25
8382,1676,339,0.25
8383,1676,1754,0.25
8384,1676,106,0.2
8385,1677,1677,1.0
8386,1677,118,0.2
8387,1677,175,0.2
8388,1677,177,0.2
8389,1677,211,0.2
8390,1678,1678,1.0
8391,1678,1891,0.3333333333333333
8392,1678,0,0.0
8393,1678,1,0.0
8394,1678,2,0.0
8395,1679,1679,1.0
8396,1679,14,0.3333333333333333
8397,1679,17,0.3333333333333333
8398,1679,81,0.3333333333333333
8399,1679,139,0.3333333333333333
8400,1680,1680,1.0
8401,1680,605,0.42857142857142855
8402,1680,458,0.18181818181818182
8403,1680,299,0.1111111111111111
8404,1680,577,0.1111111111111111
8405,1681,1127,1.0
8406,1681,1681,1.0
8407,1681,451,0.25
8408,1681,1635,0.25
8409,1681,1653,0.2
8410,1682,1682,1.0
8411,1682,1688,0.3333333333333333
8412,1682,1699,0.3333333333333333
8413,1682,1701,0.3333333333333333
8414,1682,1685,0.2857142857142857
8415,1683,1277,1.0
8416,1683,1683,1.0
8417,1683,2,0.3333333333333333
8418,1683,9,0.3333333333333333
8419,1683,16,0.3333333333333333
8420,1684,1684,1.0
8421,1684,1295,0.16666666666666666
8422,1684,0,0.0
8423,1684,1,0.0
8424,1684,2,0.0
8425,1685,1685,1.0
8426,1685,1311,0.8
8427,1685,1687,0.42857142857142855
8428,1685,1689,0.42857142857142855
8429,1685,1690,0.375
8430,1686,1686,1.0
8431,1686,1321,0.6
8432,1686,1701,0.5
8433,1686,1507,0.375
8434,1686,400,0.3333333333333333
8435,1687,1687,1.0
8436,1687,1296,0.42857142857142855
8437,1687,1685,0.42857142857142855
8438,1687,1689,0.42857142857142855
8439,1687,1690,0.375
8440,1688,1688,1.0
8441,1688,1284,0.5
8442,1688,1691,0.5
8443,1688,1692,0.42857142857142855
8444,1688,97,0.3333333333333333
8445,1689,1689,1.0
8446,1689,1326,0.6
8447,1689,1685,0.42857142857142855
8448,1689,1687,0.42857142857142855
8449,1689,1690,0.375
8450,1690,1690,1.0
8451,1690,1310,0.8333333333333334
8452,1690,723,0.42857142857142855
8453,1690,1758,0.42857142857142855
8454,1690,873,0.375
8455,1691,1691,1.0
8456,1691,1336,0.6
8457,1691,1688,0.5
8458,1691,1692,0.375
8459,1691,97,0.2857142857142857
8460,1692,1692,1.0
8461,1692,1329,0.6666666666666666
8462,1692,1688,0.42857142857142855
8463,1692,1691,0.375
8464,1692,1856,0.375
8465,1693,1693,1.0
8466,1693,1346,0.25
8467,1693,0,0.0
8468,1693,1,0.0
8469,1693,2,0.0
8470,1694,1694,1.0
8471,1694,1695,1.0
8472,1694,1706,1.0
8473,1694,1271,0.14285714285714285
8474,1694,0,0.0
8475,1695,1694,1.0
8476,1695,1695,1.0
8477,1695,1706,1.0
8478,1695,1271,0.14285714285714285
8479,1695,0,0.0
8480,1696,1265,1.0
8481,1696,1696,1.0
8482,1696,33,0.25
8483,1696,34,0.25
8484,1696,41,0.25
8485,1697,1302,1.0
8486,1697,1697,1.0
8487,1697,962,0.3333333333333333
8488,1697,1929,0.3333333333333333
8489,1697,2,0.2
8490,1698,1264,1.0
8491,1698,1698,1.0
8492,1698,2,0.2
8493,1698,9,0.2
8494,1698,16,0.2
8495,1699,1699,1.0
8496,1699,1350,0.5
8497,1699,1682,0.3333333333333333
8498,1699,1688,0.3333333333333333
8499,1699,1701,0.3333333333333333
8500,1700,1298,1.0
8501,1700,1700,1.0
8502,1700,159,0.5
8503,1700,460,0.5
8504,1700,232,0.4
8505,1701,1701,1.0
8506,1701,1686,0.5
8507,1701,429,0.3333333333333333
8508,1701,1682,0.3333333333333333
8509,1701,1688,0.3333333333333333
8510,1702,1343,1.0
8511,1702,1702,1.0
8512,1702,33,0.2
8513,1702,34,0.2
8514,1702,41,0.2
8515,1703,1327,1.0
8516,1703,1703,1.0
8517,1703,142,0.5
8518,1703,225,0.5
8519,1703,303,0.5
8520,1704,1288,1.0
8521,1704,1704,1.0
8522,1704,1497,0.6666666666666666
8523,1704,264,0.5
8524,1704,869,0.5
8525,1705,1705,1.0
8526,1705,1279,0.25
8527,1705,0,0.0
8528,1705,1,0.0
8529,1705,2,0.0
8530,1706,1694,1.0
8531,1706,1695,1.0
8532,1706,1706,1.0
8533,1706,1271,0.14285714285714285
8534,1706,0,0.0
8535,1707,1707,1.0
8536,1707,18,0.5
8537,1707,220,0.5
8538,1707,1252,0.5
8539,1707,985,0.4
8540,1708,1314,1.0
8541,1708,1708,1.0
8542,1708,155,0.5
8543,1708,702,0.5
8544,1708,1179,0.5
8545,1709,1709,1.0
8546,1709,1497,0.6666666666666666
8547,1709,264,0.5
8548,1709,869,0.5
8549,1709,984,0.5
8550,1710,1274,1.0
8551,1710,1710,1.0
8552,1710,33,0.3333333333333333
8553,1710,34,0.3333333333333333
8554,1710,41,0.3333333333333333
8555,1711,1711,1.0
8556,1711,2,0.3333333333333333
8557,1711,9,0.3333333333333333
8558,1711,16,0.3333333333333333
8559,1711,51,0.3333333333333333
8560,1712,1351,1.0
8561,1712,1712,1.0
8562,1712,989,0.3333333333333333
8563,1712,0,0.0
8564,1712,1,0.0
8565,1713,636,1.0
8566,1713,1713,1.0
8567,1713,945,0.3333333333333333
8568,1713,14,0.25
8569,1713,17,0.25
8570,1714,1714,1.0
8571,1714,2,0.25
8572,1714,9,0.25
8573,1714,16,0.25
8574,1714,51,0.25
8575,1715,1715,1.0
8576,1715,1263,0.5
8577,1715,143,0.3333333333333333
8578,1715,1420,0.3333333333333333
8579,1715,465,0.16666666666666666
8580,1716,1294,1.0
8581,1716,1716,1.0
8582,1716,142,0.5
