region,county_name,address,total_rank,total_comments_count,altitude,campground_emo_geo_ID,campground_ID,camping_site_name,campground_category,hot,negative_ratio,positive_ratio,hot_but_negative,latitude,longitude,count
南區,嘉義縣,嘉義縣番路鄉公興村中寮3鄰5-10號,5.0,8,900.0,1217,1465,淺山尋露,好評,,0.0,1.0,,23.362,120.581,1
南區,嘉義縣,嘉義縣阿里山鄉達邦村189-1號,5.0,1,1250.0,1240,1488,達明休憩農場,好評,,0.0,1.0,,23.4666769,120.7019568,1
南區,嘉義縣,嘉義縣阿里山鄉樂野村138號,5.0,1,1250.0,1252,1500,鹿過好美露營區,好評,,0.0,1.0,,23.4666769,120.7019568,1
南區,台南市,台南市龍崎區23-2號,4.6,387,,114,361,167咖啡 海銀花園,普通,Hot,0.05,0.95,,22.9633399,120.3647293,1
南區,台南市,台南市左鎮區,4.8,77,,131,378,Glamping Riverside曲水左鎮,好評,,0.12,0.88,,23.0583523,120.4075008,1
南區,台南市,台南市關廟區靶場一街126號,5.0,14,,134,381,Horse on 馬上露營,好評,,0.0,1.0,,22.9623531,120.3344937,1
南區,台南市,台南市左鎮區澄山51-1號,3.9,153,,141,388,LOHAS澄沐樂活,差評,,0.35,0.65,,23.0583523,120.4075008,1
南區,台南市,台南市歸仁區智慧綠能大道二段500巷20號,4.8,845,,164,411,一水綠舟莊園,好評,Hot,0.0,1.0,,22.9671694,120.293839,1
南區,台南市,台南市左鎮區龍崎產業道路,5.0,17,,192,439,二寮聚樂部,好評,,0.0,1.0,,23.0583523,120.4075008,1
南區,台南市,台南市佳里區麻佳路三段138巷150弄21號,5.0,1,,238,485,冠達驛站,好評,,,,,23.1652607,120.1773225,1
南區,台南市,台南市玉井區85號,3.5,2,,247,494,加利利以琳露營區,差評,,,,,23.1222269,120.4574347,1
南區,台南市,台南市官田區,4.0,11,,250,497,北側露營區,差評,,0.4,0.6,,23.1919968,120.3164929,1
南區,台南市,台南市官田區南119鄉道南120鄉道南119鄉道南120鄉道,4.9,147,,272,519,卧虎營區,好評,,0.0,1.0,,23.1919968,120.3164929,1
南區,台南市,台南市南化區,3.9,36,,273,520,印月農莊,差評,,0.35,0.65,,23.0412513,120.4776808,1
南區,台南市,台南市白河區37號,4.4,85,,310,557,善知院-禪的生活園地,普通,,0.09,0.91,,23.351473,120.4137451,1
南區,台南市,台南市將軍區南18鄉道81號,5.0,3,,409,656,將軍彩繪公園,好評,,0.0,1.0,,23.1993496,120.1588364,1
南區,台南市,台南市柳營區60號,4.0,94,,424,671,尖山埤營地,差評,,0.19,0.81,,23.2796015,120.3111573,1
南區,台南市,台南市山上區號,4.9,69,,432,679,山上別院 Yamakami Living,好評,,0.0,1.0,,23.1043949,120.3518533,1
南區,台南市,台南市玉井區沙田1之6號,4.8,55,,605,852,曉晴星空台南玉沙農場營區,好評,,0.06,0.94,,23.1222269,120.4574347,1
南區,台南市,台南市楠西區香蕉山51之6號,5.0,14,400.0,647,894,梅嶺露營區,好評,,0.06,0.94,,23.1738363,120.4875972,1
南區,台南市,台南市楠西區灣丘里梅嶺,3.5,21,,648,895,梅嶺青青河畔茶樹露營區,差評,,0.64,0.36,,23.1738363,120.4875972,1
南區,台南市,台南市楠西區,4.9,14,,661,909,楠西碧園(車床天地棧點),好評,,0.0,1.0,,23.1738363,120.4875972,1
南區,台南市,台南市安平區安億路77號,4.2,267,,755,1003,漫度漁光,,Hot,0.38,0.62,,22.9951139,120.1679794,1
南區,台南市,台南市楠西區,3.9,8,,779,1027,王董農莊,差評,,0.0,1.0,,23.1738363,120.4875972,1
南區,台南市,台南市官田區八田路三段櫻花巷59號,4.7,3,,783,1031,珊瑚潭童軍露營中心,普通,,,,,23.1919968,120.3164929,1
南區,台南市,台南市官田區,4.3,4,,784,1032,珊瑚潭草地露營區,普通,,0.33,0.67,,23.1919968,120.3164929,1
南區,台南市,台南市安南區安明路四段843號,4.1,400,,802,1050,白毛獵人露營農場,差評,Hot,0.41,0.59,,23.0471255,120.1848292,1
南區,台南市,台南市東山區油礦12鄰36-4號,5.0,2,,831,1079,祥和長老教會 龍秋紀念營地,好評,,0.0,1.0,,23.3266683,120.4040591,1
南區,台南市,台南市大內區123號,4.5,63,,889,1137,群木淺嚐露營區,普通,,0.15,0.85,,23.1226331,120.356273,1
南區,台南市,台南市柳營區神農里7鄰新厝100號,4.5,362,,938,1186,荷蘭村露營區,普通,Hot,0.05,0.95,,23.2796015,120.3111573,1
南區,台南市,台南市楠西區,5.0,1,,952,1200,蔡媽媽菜園,好評,,0.0,1.0,,23.1738363,120.4875972,1
南區,台南市,台南市新化區中興路42巷36號,4.1,448,,962,1210,虎頭埤露營區,差評,Hot,0.46,0.54,,23.0395292,120.3083646,1
南區,台南市,台南市大內區UnnamedRoad,4.2,87,,995,1243,走馬瀨農場露營區,,,0.35,0.65,,23.1226331,120.356273,1
南區,台南市,台南市白河區93鄉道1.公里處5號,4.7,7,,1057,1305,銀河生態農場[車泊露營,普通,,0.0,1.0,,23.351473,120.4137451,1
南區,台南市,台南市白河區關嶺里南寮8鄰19一16號,3.7,23,,1065,1313,關子嶺開心休閒農場,差評,,0.38,0.62,,23.351473,120.4137451,1
南區,台南市,台南市白河區內3之7號,2.8,46,,1107,1355,雲頂松林露營區,差評,,0.72,0.28,,23.351473,120.4137451,1
南區,台南市,台南市左鎮區光和65之5號,5.0,255,150.0,1118,1366,露營樂1號店,好評,Hot,0.09,0.91,,23.0582417,120.4075638,1
南區,高雄市,高雄市桃源區,4.4,73,1300.0,29,81,大學林,普通,,0.21,0.79,,23.1591784,120.7654913,1
南區,高雄市,高雄市桃源區,4.1,133,1330.0,33,91,好望角,差評,,0.34,0.66,,23.1591784,120.7654913,1
南區,高雄市,高雄市桃源區,4.2,291,1310.0,50,145,文家果園,,Hot,0.23,0.77,,23.1591784,120.7654913,1
南區,高雄市,高雄市六龜區和平路151-16號,4.3,100,340.0,95,300,野獸休閒基地,普通,,0.42,0.58,,22.996955,120.648315,1
南區,高雄市,高雄市桃源區15-12號,5.0,20,500.0,109,347,鳳之凰露營區,好評,,0.0,1.0,,23.1591784,120.7654913,1
南區,高雄市,高雄市桃源區南橫公路三段3-2號,4.9,93,,111,358,(南橫)開心休閒露營區,好評,,0.04,0.96,,23.1591784,120.7654913,1
南區,高雄市,高雄市桃源區,4.4,14,,130,377,Daluhan 露營,普通,,0.17,0.83,,23.1591784,120.7654913,1
南區,高雄市,高雄市桃源區勤和舊部落產業道路,4.6,137,,138,385,Laung 石頭露營區,普通,,0.11,0.89,,23.1591784,120.7654913,1
南區,高雄市,高雄市岡山區里菜寮路2-20號,3.5,15,,145,392,MON JOU 野奢二號露營莊園,差評,,0.56,0.44,,22.7973523,120.2951285,1
南區,高雄市,高雄市茂林區,5.0,27,,161,408,一山沐露營區,好評,,0.0,1.0,,22.8862483,120.6632165,1
南區,高雄市,高雄市六龜區新開路110號,4.6,73,,219,466,依山山露營區,普通,,0.07,0.93,,22.996955,120.648315,1
南區,高雄市,高雄市內門區,5.0,5,,226,473,內門小田園露營區,好評,,0.0,1.0,,22.9434369,120.4623508,1
南區,高雄市,高雄市內門區田子墘2號,4.7,136,,227,474,內門瑞山樂活田莊露營區,普通,,0.07,0.93,,22.9434369,120.4623508,1
南區,高雄市,高雄市六龜區裕濃路1之7號,4.3,134,,234,481,六龜快樂熊露營區,普通,,0.43,0.57,,22.996955,120.648315,1
南區,高雄市,高雄市六龜區獅山15之20號,4.2,185,,235,482,六龜新發麒麟露營區,,,0.26,0.74,,22.996955,120.648315,1
南區,高雄市,高雄市六龜區光明巷40號,4.9,12,,236,483,六龜童趣休憩露營區,好評,,0.0,1.0,,22.996955,120.648315,1
南區,高雄市,高雄市六龜區和平路305-2號,4.4,600,,237,484,六龜陽光綠地水世界露營區,普通,Hot,0.12,0.88,,22.996955,120.648315,1
南區,高雄市,高雄市旗山區中寮二路49之2號,4.0,69,,260,507,南屏山露營區,差評,,0.25,0.75,,22.888491,120.48355,1
南區,高雄市,高雄市桃源區梅山巷,4.6,134,,268,515,南橫梅山口農場露營,普通,,0.03,0.97,,23.1591784,120.7654913,1
南區,高雄市,高雄市內門區,4.7,16,,301,548,呼叫223農場,普通,,0.1,0.9,,22.9434369,120.4623508,1
南區,高雄市,高雄市桃源區南橫公路三段300號,4.5,195,,302,549,和風休閒露營區,普通,,0.22,0.78,,23.1591784,120.7654913,1
南區,高雄市,高雄市六龜區土壠149之10號,4.8,413,,319,566,嚮露,好評,Hot,0.0,1.0,,22.996955,120.648315,1
南區,高雄市,高雄市大樹區和山路40號,4.8,23,,324,571,土由上園,好評,,0.0,1.0,,22.693394,120.433095,1
南區,高雄市,高雄市六龜區和平路130-35號,4.8,247,,352,599,大山拾光休閒莊園,好評,Hot,0.04,0.96,,22.996955,120.648315,1
南區,高雄市,高雄市大樹區統嶺路62-19號,5.0,27,,354,601,大樂休閒農場,好評,,0.0,1.0,,22.693394,120.433095,1
南區,高雄市,高雄市大樹區三和路,5.0,10,,356,603,大樹忘憂園,好評,,0.0,1.0,,22.693394,120.433095,1
南區,高雄市,高雄市桃源區寶山巷9-9號,5.0,18,,388,635,太陽回首的地方,好評,,0.0,1.0,,23.1591784,120.7654913,1
南區,高雄市,高雄市六龜區裕濃路81巷25-36號,4.6,151,,402,649,家營農場露營區,普通,,0.13,0.87,,22.996955,120.648315,1
南區,高雄市,高雄市內門區34號,4.8,115,,408,655,將軍山歐舍營地,好評,,0.03,0.97,,22.9434369,120.4623508,1
南區,高雄市,高雄市茂林區縣10公里處,3.7,30,,422,669,小長城露營區,差評,,0.28,0.72,,22.8862483,120.6632165,1
南區,高雄市,高雄市桃源區南橫公路三段388號,4.9,113,,438,685,山中水手露營區,好評,,0.0,1.0,,23.1591784,120.7654913,1
南區,高雄市,高雄市六龜區尾庒路55-2號,3.6,59,,450,697,山水炎民宿露營區,差評,,0.62,0.38,,22.996955,120.648315,1
南區,高雄市,高雄市六龜區和平路290號,4.2,147,,491,738,彩虹森林快樂農場露營區,,,0.24,0.76,,22.996955,120.648315,1
南區,高雄市,高雄市茂林區68號,4.6,45,,513,760,情人谷休閒營地,普通,,0.03,0.97,,22.8862483,120.6632165,1
南區,高雄市,高雄市彌陀區新庄路1-268號,4.6,63,,516,763,愛琴海岸海景渡假農場,普通,,0.05,0.95,,22.7828793,120.2473437,1
南區,高雄市,高雄市六龜區南橫公路,4.2,197,,523,770,戀戀南橫2071露營區,,,0.0,1.0,,22.996955,120.648315,1
南區,高雄市,高雄市那瑪夏區平和巷209之1號,4.3,329,,531,778,拉比尼亞露營山莊,普通,Hot,0.12,0.88,,23.2174625,120.6931626,1
南區,高雄市,高雄市六龜區三民路107號,4.4,101,,587,834,星空幽谷休閒露營農莊,普通,,0.28,0.72,,22.996955,120.648315,1
南區,高雄市,高雄市茂林區萬山里萬山巷38-20號,4.4,151,,595,842,春天生態農場,普通,,0.0,1.0,,22.8862483,120.6632165,1
南區,高雄市,高雄市內門區木柵木柵教會隔壁43號,4.6,45,,609,856,月媽媽快樂露營區,普通,,0.11,0.89,,22.9434369,120.4623508,1
南區,高雄市,高雄市桃源區梅山巷,4.7,123,,644,891,梅園野營秘境,普通,,0.04,0.96,,23.1591784,120.7654913,1
南區,高雄市,高雄市桃源區南部橫貫公路,4.0,222,,646,893,梅山露營區,差評,Hot,0.54,0.46,熱門但負評比例超過50%,23.1591784,120.7654913,1
南區,高雄市,高雄市六龜區復興巷37-21號,5.0,23,,669,917,樂暢園,好評,,0.0,1.0,,22.996955,120.648315,1
南區,高雄市,高雄市桃源區南橫公路三段東莊巷30之6號,4.7,95,,681,929,櫻之谷露營區,普通,,0.13,0.87,,23.1591784,120.7654913,1
南區,高雄市,高雄市六龜區東溪山莊12之20號,4.6,182,,714,962,河畔秘境,普通,,0.12,0.88,,22.996955,120.648315,1
南區,高雄市,高雄市六龜區和平路130-38號,4.0,1,400.0,718,966,泗高露棧,差評,,0.03,0.97,,22.996955,120.648315,1
南區,高雄市,高雄市桃源區,4.6,398,,730,978,海拉努休閒露營,普通,Hot,0.07,0.93,,23.1591784,120.7654913,1
南區,高雄市,高雄市茂林區,4.0,159,,744,992,渡露灣的家,差評,,0.28,0.72,,22.8862483,120.6632165,1
南區,高雄市,高雄市六龜區,4.9,109,,753,1001,溫德莊園,好評,,0.03,0.97,,22.996955,120.648315,1
南區,高雄市,高雄市茂林區茂林巷15之65號,5.0,4,,760,1008,烏啦露營區,好評,,0.0,1.0,,22.8862483,120.6632165,1
南區,高雄市,高雄市茂林區茂林巷116號,4.5,143,,761,1009,烏巴克藝術空間,普通,,0.12,0.88,,22.8862483,120.6632165,1
南區,高雄市,高雄市茂林區多納林道,4.5,77,,780,1028,玥納露營區,普通,,0.11,0.89,,22.8862483,120.6632165,1
南區,高雄市,高雄市桃源區建山巷15-10號,4.9,16,,781,1029,玳菈Daiza,好評,,0.0,1.0,,23.1591784,120.7654913,1
南區,高雄市,高雄市茂林區,4.3,66,,785,1033,琉璃灣露營區,普通,,0.24,0.76,,22.8862483,120.6632165,1
南區,高雄市,高雄市內門區,4.6,77,,788,1036,瑞山樂活田莊民宿區,普通,,0.09,0.91,,22.9434369,120.4623508,1
南區,高雄市,高雄市內門區高136鄉道,4.3,7,,797,1045,田仔墘溝,普通,,0.0,1.0,,22.9434369,120.4623508,1
南區,高雄市,高雄市內門區,4.9,171,,798,1046,田子路貳之壹露營區,好評,,0.0,1.0,,22.9434369,120.4623508,1
南區,高雄市,高雄市六龜區裕濃路81巷12之30號,4.0,120,,835,1083,福濃,差評,,0.46,0.54,,22.996955,120.648315,1
南區,高雄市,高雄市桃源區梅山巷18號,4.4,22,,865,1113,紅橋露營區,普通,,0.12,0.88,,23.1591784,120.7654913,1
南區,高雄市,高雄市美濃區中正路二段58巷39號,4.2,128,,883,1131,美圳露營區,,,0.23,0.77,,22.8978804,120.5415297,1
南區,高雄市,高雄市美濃區成功路460巷1號,5.0,14,,886,1134,美濃熊咖啡農場,好評,,0.0,1.0,,22.8978804,120.5415297,1
南區,高雄市,高雄市桃源區上寶來產業道路107-50號,4.8,9,,887,1135,美秀台咖啡莊園露營區,好評,,0.17,0.83,,23.1591784,120.7654913,1
南區,高雄市,高雄市內門區埤後1-1號,4.4,131,,896,1144,老爺的家露營區,普通,,0.09,0.91,,22.9434369,120.4623508,1
南區,高雄市,高雄市內門區號,4.5,110,,927,1175,茂升山林,普通,,0.04,0.96,,22.9434369,120.4623508,1
南區,高雄市,高雄市六龜區,4.4,8,,931,1179,草地人溫泉露營區,普通,,1.0,0.0,,22.996955,120.648315,1
南區,高雄市,高雄市六龜區裕濃路81巷18號,4.0,54,400.0,936,1184,荖濃有機農場露營區,差評,,0.05,0.95,,22.996955,120.648315,1
南區,高雄市,高雄市茂林區萬山里,4.2,52,,947,1195,萬山寨休閒露營區,,,0.23,0.77,,22.8862483,120.6632165,1
南區,高雄市,高雄市燕巢區泥火山附近,5.0,24,,954,1202,蕭窯鋕寨,好評,,0.0,1.0,,22.7883957,120.3621648,1
南區,高雄市,高雄市桃源區寶山巷98之10號,4.3,133,,957,1205,藤枝製茶露營區,普通,,0.07,0.93,,23.1591784,120.7654913,1
南區,高雄市,高雄市六龜區和平路303-5號,4.1,713,,959,1207,蘇菲凱文露營莊園,差評,Hot,0.26,0.74,,22.996955,120.648315,1
南區,高雄市,高雄市桃源區,4.2,36,,985,1233,豐林農場露營區,,,0.2,0.8,,23.1591784,120.7654913,1
南區,高雄市,高雄市那瑪夏區880120號,4.4,43,,990,1238,貴梅露營區,普通,,0.12,0.88,,23.2174625,120.6931626,1
南區,高雄市,高雄市六龜區三民路70號,4.8,249,,1003,1251,輕風椰林,好評,Hot,0.07,0.93,,22.996955,120.648315,1
南區,高雄市,高雄市桃源區寶山巷98-3號,4.4,27,,1007,1255,迪哈您露營區,普通,,0.17,0.83,,23.1591784,120.7654913,1
南區,高雄市,高雄市那瑪夏區,4.6,176,,1022,1270,達里沐露營區,普通,,0.17,0.83,,23.2174625,120.6931626,1
南區,高雄市,高雄市六龜區,4.6,18,,1023,1271,遠山望月 花旗木林草坪露營區,普通,,0.0,1.0,,22.996955,120.648315,1
南區,高雄市,高雄市六龜區花賞溫泉公園,3.7,439,,1024,1272,遠山望月溫泉風呂 露營區,差評,Hot,0.26,0.74,,22.996955,120.648315,1
南區,高雄市,高雄市那瑪夏區,4.0,28,650.0,1030,1278,那次嵐露營區,差評,,0.15,0.85,,23.2174625,120.6931626,1
南區,高雄市,高雄市六龜區,3.7,11,,1031,1279,邦腹溪營地,差評,,0.67,0.33,,22.996955,120.648315,1
南區,高雄市,高雄市桃源區寶山巷98-30號,4.7,47,,1069,1317,阿桂果園,普通,,0.04,0.96,,23.1591784,120.7654913,1
南區,高雄市,高雄市桃源區,4.4,181,,1072,1320,阿爾山露營區,普通,,0.03,0.97,,23.1591784,120.7654913,1
南區,高雄市,高雄市桃源區,4.8,13,,1083,1331,陳寶山的家,好評,,0.0,1.0,,23.1591784,120.7654913,1
南區,高雄市,高雄市杉林區通仙巷236號,4.8,382,,1084,1332,陸石五木露營區,好評,Hot,0.03,0.97,,22.970712,120.53898,1
南區,高雄市,高雄市岡山區三和里菜寮路2-26號,4.9,82,,1086,1334,隱君子的撒野,好評,,0.0,1.0,,22.7973523,120.2951285,1
南區,高雄市,高雄市那瑪夏區平和巷209之10號,5.0,1,900.0,1088,1336,雅悠露營區,好評,,0.0,1.0,,23.2174625,120.6931626,1
南區,高雄市,高雄市桃源區寶山巷101號,4.5,312,,1093,1341,集頂山莊園咖啡,普通,Hot,0.0,1.0,,23.1591784,120.7654913,1
南區,高雄市,高雄市六龜區尾庄55之2號,4.8,2011,,1116,1364,露悠悠Glamping,好評,Hot,0.07,0.93,,22.996955,120.648315,1
南區,高雄市,高雄市旗津區旗津三路51號,4.5,662,,1119,1367,露營樂2號店(狩獵帳),普通,Hot,0.11,0.89,,22.5905652,120.2844287,1
南區,高雄市,高雄市桃源區15-9號,4.8,5,,1121,1369,露碼LOMAH休閒營區,好評,,0.0,1.0,,23.1591784,120.7654913,1
南區,高雄市,高雄市內門區華園3912號,4.9,183,,1122,1370,露舍營家入口,好評,,0.0,1.0,,22.9434369,120.4623508,1
南區,高雄市,高雄市美濃區獅山街美濃三聖堂旁73之8號,4.5,75,,1132,1380,飄漂生態農場,普通,,0.19,0.81,,22.8978804,120.5415297,1
南區,高雄市,高雄市杉林區桐竹路61-12號,4.3,136,,1146,1394,高雄_桂田休閒莊園露營區,普通,,0.15,0.85,,22.970712,120.53898,1
南區,高雄市,高雄市六龜區,4.2,572,,1147,1395,高雄六龜十八羅漢山露營區,,Hot,0.11,0.89,,22.996955,120.648315,1
南區,高雄市,高雄市美濃區吉洋里外六寮500號,4.1,11,,1148,1396,高雄同學農場,差評,,0.43,0.57,,22.8978804,120.5415297,1
南區,高雄市,高雄市旗山區旗亭巷500弄99號,3.8,115,,1163,1411,麗湖探索教育園區,差評,,0.36,0.64,,22.888491,120.48355,1
南區,高雄市,高雄市那瑪夏區,5.0,5,,1164,1412,麥的莊園露營區,好評,,0.0,1.0,,23.2174625,120.6931626,1
南區,高雄市,高雄市六龜區寶來村中正路132號,4.0,30,400.0,1233,1481,芳晨溫泉渡假村,差評,,0.11,0.89,,22.996955,120.648315,1
南區,屏東縣,屏東縣牡丹鄉,5.0,5,,127,374,Cedas太陽那邊,好評,,0.0,1.0,,22.1254673,120.774269,1
南區,屏東縣,屏東縣牡丹鄉石門村1-14號,4.3,27,,135,382,kikiu綠地露營區,普通,,0.14,0.86,,22.1254673,120.774269,1
南區,屏東縣,屏東縣萬巒鄉新安路52號,3.4,377,,143,390,Maison De Verre 梅森維拉玻璃屋莊園,差評,Hot,0.71,0.29,熱門但負評比例超過50%,22.572919,120.56812,1
南區,屏東縣,屏東縣牡丹鄉,4.9,39,,146,393,Nasi深呼吸,好評,,0.0,1.0,,22.1254673,120.774269,1
南區,屏東縣,屏東縣牡丹鄉,4.9,28,,150,397,qaluvu卡魯夫農場,好評,,0.04,0.96,,22.1254673,120.774269,1
南區,屏東縣,屏東縣滿州鄉南仁路11號,4.6,183,,157,404,WADA野居露營地,普通,,0.15,0.85,,22.0199053,120.8377747,1
南區,屏東縣,屏東縣牡丹鄉大梅路68之9號,4.7,43,,196,443,亞利桑娜露營區,普通,,0.04,0.96,,22.1254673,120.774269,1
南區,屏東縣,屏東縣三地門鄉民族巷100-4號,5.0,12,,212,459,伊部落露營區,好評,,0.0,1.0,,22.7438418,120.6397726,1
南區,屏東縣,屏東縣萬巒鄉光復路53號,4.0,2,,276,523,原然小農露營農場,差評,,0.5,0.5,,22.572919,120.56812,1
南區,屏東縣,屏東縣牡丹鄉石門路17號,5.0,16,,278,525,叢林原色,好評,,0.0,1.0,,22.1254673,120.774269,1
南區,屏東縣,屏東縣霧台鄉小山巷2-18號,4.8,155,,280,527,古仁人露營區,好評,,0.07,0.93,,22.741397,120.7419893,1
南區,屏東縣,屏東縣泰武鄉良武巷168號,4.7,113,,317,564,噠噠鞍咖啡農莊,普通,,0.0,1.0,,22.52,120.43,1
南區,屏東縣,屏東縣泰武鄉良武巷132號,4.7,35,,326,573,地福露安休閒露營區,普通,,0.06,0.94,,22.52,120.43,1
南區,屏東縣,屏東縣泰武鄉老潭巷110號,4.9,34,,327,574,地穀倉咖啡露營區,好評,,0.0,1.0,,22.52,120.43,1
南區,屏東縣,屏東縣車城鄉竹社路9之3號,4.5,22,,336,583,墾丁溪之谷樹屋農場,普通,,0.0,1.0,,22.0739455,120.714193,1
南區,屏東縣,屏東縣恆春鎮鵝鑾里船帆路238-2號,4.1,216,,337,584,墾丁香蕉灣原始林露營區,差評,,0.27,0.73,,22.0056157,120.7485454,1
南區,屏東縣,屏東縣春日鄉士文路52-2號,4.3,82,,340,587,士文自然休閒農場,普通,,0.09,0.91,,22.370672,120.628793,1
南區,屏東縣,屏東縣泰武鄉,4.5,13,,344,591,多阿隆農莊,普通,,0.11,0.89,,22.52,120.43,1
南區,屏東縣,屏東縣泰武鄉佳興部落至舊武潭部落聯絡道路,4.8,38,,345,592,多露屋外露營區,好評,,0.03,0.97,,22.52,120.43,1
南區,屏東縣,屏東縣萬巒鄉光明路42-10號,4.1,112,,349,596,夢象家戶外基地,差評,,0.45,0.55,,22.572919,120.56812,1
南區,屏東縣,屏東縣霧台鄉東川巷63號,3.5,19,,357,604,大武山莊,差評,,0.45,0.55,,22.741397,120.7419893,1
南區,屏東縣,屏東縣春日鄉春日路勿使用地址導航67號,4.7,56,,358,605,大漢山森林療癒農場,普通,,0.06,0.94,,22.370672,120.628793,1
南區,屏東縣,屏東縣琉球鄉肚仔坪路15之2號,4.5,227,,416,663,小琉球特區營地,普通,Hot,0.0,1.0,,22.3541562,120.3815529,1
南區,屏東縣,屏東縣高樹鄉大山一路60號,4.7,9,,427,674,尚田休閒驛站 附設露營,普通,,0.14,0.86,,22.826789,120.600214,1
南區,屏東縣,屏東縣三地門鄉德文村,3.7,95,,430,677,屏東三地門_德文獵人學校民宿露營區,差評,,0.27,0.73,,22.7145214,120.6542774,1
南區,屏東縣,屏東縣萬巒鄉信敏路1-12號,4.7,13,,460,707,山野包棟民宿,普通,,0.0,1.0,,22.572919,120.56812,1
南區,屏東縣,屏東縣牡丹鄉源路1之20號,3.6,13,,461,708,山野旭日灣露營區,差評,,0.44,0.56,,22.1254673,120.774269,1
南區,屏東縣,屏東縣春日鄉,4.5,190,,474,721,巴古慕咖啡莊園,普通,,0.04,0.96,,22.370672,120.628793,1
南區,屏東縣,屏東縣牡丹鄉片埔路,4.6,13,,475,722,巴拿星空露營區,普通,,0.08,0.92,,22.1254673,120.774269,1
南區,屏東縣,屏東縣獅子鄉村竹坑巷2之9號,4.8,19,,477,724,巴里露營區,好評,,0.06,0.94,,22.201917,120.704617,1
南區,屏東縣,屏東縣三地門鄉,5.0,20,,499,746,德文老鷹觀景台,好評,,0.0,1.0,,22.7145214,120.6542774,1
南區,屏東縣,屏東縣恆春鎮白砂路31-2號,4.2,1223,,502,749,快樂白沙露營區,,Hot,0.16,0.84,,22.0056157,120.7485454,1
南區,屏東縣,屏東縣高樹鄉世一路100之20號,4.9,19,,503,750,念念不忘棧點,好評,,0.0,1.0,,22.826789,120.600214,1
南區,屏東縣,屏東縣霧台鄉谷川部落4號,4.2,48,,522,769,慕谷灣露營休憩區,,,0.17,0.83,,22.741397,120.7419893,1
南區,屏東縣,屏東縣三地門鄉UnnamedRoad,4.8,170,,527,774,戴雅露營區,好評,,0.06,0.94,,22.7145214,120.6542774,1
南區,屏東縣,屏東縣泰武鄉泰武部落至佳興部落聯絡道路,4.4,69,,560,807,日光境,普通,,0.21,0.79,,22.52,120.43,1
南區,屏東縣,屏東縣牡丹鄉旭海路1-8號,4.9,39,,567,814,旭海MaNa瑪娜園區,好評,,0.0,1.0,,22.1254673,120.774269,1
南區,屏東縣,屏東縣牡丹鄉旭海路1-16號,3.6,104,,568,815,旭海九大露營區,差評,,0.46,0.54,,22.1254673,120.774269,1
南區,屏東縣,屏東縣牡丹鄉東海路47-11號,4.4,200,,569,816,旭海日出東方 露營區,普通,,0.15,0.85,,22.1254673,120.774269,1
南區,屏東縣,屏東縣牡丹鄉東海路15-6號,4.7,32,,570,817,旭海灣,普通,,0.0,1.0,,22.1254673,120.774269,1
南區,屏東縣,屏東縣牡丹鄉旭海路95之6號,4.4,654,,571,818,旭海舞浪園民宿露營區,普通,Hot,0.06,0.94,,22.1254673,120.774269,1
南區,屏東縣,屏東縣牡丹鄉東海路47之12號,4.1,25,,572,819,旭海順益露營區,差評,,0.19,0.81,,22.1254673,120.774269,1
南區,屏東縣,屏東縣泰武鄉通往舊泰武村的路上,4.7,214,,597,844,普查卡朗露營區,普通,,0.3,0.7,,22.52,120.43,1
南區,屏東縣,屏東縣鹽埔鄉,5.0,11,,616,863,朱家老號烤肉露營區,好評,,0.0,1.0,,22.754783,120.572849,1
南區,屏東縣,屏東縣高樹鄉祥興街179號,3.7,3,,630,877,松秀雅築露營場,差評,,0.33,0.67,,22.826789,120.600214,1
南區,屏東縣,屏東縣牡丹鄉村東源路137號,5.0,47,,635,882,林沐林 親子露營區,好評,,0.0,1.0,,22.1254673,120.774269,1
南區,屏東縣,屏東縣瑪家鄉崑山巷16號,4.3,294,,642,889,桃花園,普通,Hot,0.14,0.86,,22.6785715,120.6801036,1
南區,屏東縣,屏東縣琉球鄉復興路32-15號,4.5,76,,662,910,樂園露營區,普通,,0.17,0.83,,22.3541562,120.3815529,1
南區,屏東縣,屏東縣滿州鄉福德路2-8號,4.7,57,,673,921,樂逃園,普通,,0.04,0.96,,22.0199053,120.8377747,1
南區,屏東縣,屏東縣泰武鄉2鄰21號,4.6,27,,699,947,水悠悠農場,普通,,0.13,0.87,,22.52,120.43,1
南區,屏東縣,屏東縣牡丹鄉大梅路1之20號,4.3,92,,715,963,河畔露營區,普通,,0.14,0.86,,22.1254673,120.774269,1
南區,屏東縣,屏東縣泰武鄉佳平巷190-20號,5.0,1,,721,969,泰武之眼,好評,,0.0,1.0,,22.52,120.43,1
南區,屏東縣,屏東縣恆春鎮島路200-2號,4.5,161,,729,977,海山露營區,普通,,0.11,0.89,,22.0056157,120.7485454,1
南區,屏東縣,屏東縣瑪家鄉6730號,4.9,7,,734,982,涼山一號棧,好評,,0.0,1.0,,22.6785715,120.6801036,1
南區,屏東縣,屏東縣佳冬鄉,4.8,23,,751,999,溪海岸,好評,,0.0,1.0,,22.417653,120.551544,1
南區,屏東縣,屏東縣泰武鄉5鄰510號,3.9,25,,758,1006,灞吶山莊,差評,,0.4,0.6,,22.52,120.43,1
